Date;Région;Filière;Valeur (TWh)
2014-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,835510183639
2014-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,589508563506
2014-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,969621340106
2014-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,864237225507
2014-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,828624672999
2014-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,078709216215
2014-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,981688284915
2014-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,858338397419
2014-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,919941140956
2014-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,316476295189
2014-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,071276559739
2015-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,412193634976
2015-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,127793596612
2015-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,773690241726
2015-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,031276125477
2015-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,77279239232
2015-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,826050019203
2015-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,340096993927
2015-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,108047920712
2015-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,868507618283
2015-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,154908890917
2015-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,455135024317
2015-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,886806440004
2016-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,317718712178
2016-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,864302490282
2016-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,881314559216
2016-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,066451201299
2016-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,910058450237
2016-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,81778431887
2016-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,17437733144
2016-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,078226993011
2016-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,97165640353
2016-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,148601104558
2016-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,609874502655
2016-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,125359980476
2017-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,719705615272
2017-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,560442792524
2017-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,478597534991
2017-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,008995822499
2017-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,995776376463
2017-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,018943825082
2017-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,202254501608
2017-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,179856471234
2017-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,875449697969
2017-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,940627826909
2017-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,67062625612
2017-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,592513871753
2018-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,026247064699
2018-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,193824958487
2018-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,032057074425
2018-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,073533295607
2018-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,872349822803
2018-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,847624327364
2018-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,200101572662
2018-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,124949357465
2018-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,782432469077
2018-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,840640157491
2018-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,424721215238
2018-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,086627298708
2019-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,665108120512
2019-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,782654654633
2019-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,466067783194
2019-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,242797558012
2019-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,976702075584
2019-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,908518427198
2019-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,317822181632
2019-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,184820136385
2019-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,849304609553
2019-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,887833425146
2019-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,654636981373
2019-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,904440961369
2020-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,193112178989
2020-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,609044648617
2020-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,484637466075
2020-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,723195296385
2020-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,567542840393
2020-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,682574314466
2020-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,103277341461
2020-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,115660468291
2020-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,820934163871
2020-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,128148825119
2020-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,269735987772
2020-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,143276657405
2021-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,585613081606
2021-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,528358793855
2021-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,626406400061
2021-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,223102847202
2021-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,938175032847
2021-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,909050200791
2021-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,22271436396
2021-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,11727700891
2021-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,894391719267
2021-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,996499454802
2021-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,575473575168
2021-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,428490265168
2022-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,486260707369
2022-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,586255374534
2022-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,774494291823
2022-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,063339528468
2022-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,858155760189
2022-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,018102900577
2022-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,449753000405
2022-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,29572195004
2022-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,8223163018
2022-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,691591729986
2022-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,031281336723
2022-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,781953594977
2023-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,09867397805
2023-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,662420834817
2023-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,344618110859
2023-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,901535164444
2023-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,792465562441
2023-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,829572053873
2023-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,263747923115
2023-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,159868875144
2023-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,84915734532
2023-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,725514144831
2023-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,215510945891
2023-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,855646822529
2024-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,979005220254
2024-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,40637900469
2024-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,331176266722
2024-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,896265754491
2024-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,735393756824
2024-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,724279265048
2024-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,178123882917
2024-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,269386433402
2024-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,722672985084
2024-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,764776028669
2024-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,128532655115
2024-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,994143198035
2025-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,990058431069
2025-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,443164415658
2025-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,500564455137
2025-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,887297884891
2025-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,766722770939
2025-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,028113557668
2025-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,287409649029
2025-08;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,220370888902
2025-09;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,762202946027
2025-10;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,74914342729
2025-11;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,246642922438
2025-12;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,702936630605
2026-01;"Provence-Alpes-Côte d'Azur";"Gross consumption";4,212331261067
2026-02;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,4356401758
2026-03;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,439657554179
2026-04;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,793377275792
2026-05;"Provence-Alpes-Côte d'Azur";"Gross consumption";2,797425423538
2026-06;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,025406915609
2026-07;"Provence-Alpes-Côte d'Azur";"Gross consumption";3,5547786803
2014-01;"Corse";"Gross consumption";0,242743238
2014-02;"Corse";"Gross consumption";0,208985613
2014-03;"Corse";"Gross consumption";0,211587077
2014-04;"Corse";"Gross consumption";0,156870509
2014-05;"Corse";"Gross consumption";0,138330861
2014-06;"Corse";"Gross consumption";0,147829448
2014-07;"Corse";"Gross consumption";0,17362964
2014-08;"Corse";"Gross consumption";0,182890125
2014-09;"Corse";"Gross consumption";0,153523243
2014-10;"Corse";"Gross consumption";0,14894554
2014-11;"Corse";"Gross consumption";0,162836772
2014-12;"Corse";"Gross consumption";0,172149815
2015-01;"Corse";"Gross consumption";0,239848297
2015-02;"Corse";"Gross consumption";0,228287512
2015-03;"Corse";"Gross consumption";0,213009287
2015-04;"Corse";"Gross consumption";0,1627424
2015-05;"Corse";"Gross consumption";0,141524715
2015-06;"Corse";"Gross consumption";0,153433888
2015-07;"Corse";"Gross consumption";0,20172211
2015-08;"Corse";"Gross consumption";0,190950337
2015-09;"Corse";"Gross consumption";0,155346205
2015-10;"Corse";"Gross consumption";0,150706599
2015-11;"Corse";"Gross consumption";0,173320424
2015-12;"Corse";"Gross consumption";0,215706648
2016-01;"Corse";"Gross consumption";0,231394119
2016-02;"Corse";"Gross consumption";0,2029947
2016-03;"Corse";"Gross consumption";0,211398753
2016-04;"Corse";"Gross consumption";0,157831119
2016-05;"Corse";"Gross consumption";0,15458546
2016-06;"Corse";"Gross consumption";0,151271816
2016-07;"Corse";"Gross consumption";0,185466295
2016-08;"Corse";"Gross consumption";0,188246478
2016-09;"Corse";"Gross consumption";0,159544132
2016-10;"Corse";"Gross consumption";0,15325749
2016-11;"Corse";"Gross consumption";0,179197607
2016-12;"Corse";"Gross consumption";0,220835614
2017-01;"Corse";"Gross consumption";0,266214055
2017-02;"Corse";"Gross consumption";0,200111049
2017-03;"Corse";"Gross consumption";0,188355652
2017-04;"Corse";"Gross consumption";0,162156855
2017-05;"Corse";"Gross consumption";0,153517116
2017-06;"Corse";"Gross consumption";0,164408425
2017-07;"Corse";"Gross consumption";0,192419988
2017-08;"Corse";"Gross consumption";0,203503066
2017-09;"Corse";"Gross consumption";0,155768719
2017-10;"Corse";"Gross consumption";0,148727606
2017-11;"Corse";"Gross consumption";0,193094396
2017-12;"Corse";"Gross consumption";0,254170954
2018-01;"Corse";"Gross consumption";0,219794987
2018-02;"Corse";"Gross consumption";0,234619336
2018-03;"Corse";"Gross consumption";0,230325065
2018-04;"Corse";"Gross consumption";0,166929596
2018-05;"Corse";"Gross consumption";0,159302907
2018-06;"Corse";"Gross consumption";0,154370427
2018-07;"Corse";"Gross consumption";0,196273271
2018-08;"Corse";"Gross consumption";0,206397694
2018-09;"Corse";"Gross consumption";0,160147087
2018-10;"Corse";"Gross consumption";0,150663001
2018-11;"Corse";"Gross consumption";0,178291714
2018-12;"Corse";"Gross consumption";0,224128437
2019-01;"Corse";"Gross consumption";0,25883759
2019-02;"Corse";"Gross consumption";0,220431092
2019-03;"Corse";"Gross consumption";0,195843736
2019-04;"Corse";"Gross consumption";0,18726726
2019-05;"Corse";"Gross consumption";0,174680538
2019-06;"Corse";"Gross consumption";0,16750155
2019-07;"Corse";"Gross consumption";0,205717431
2019-08;"Corse";"Gross consumption";0,203131722
2019-09;"Corse";"Gross consumption";0,16301607
2019-10;"Corse";"Gross consumption";0,147829239
2019-11;"Corse";"Gross consumption";0,190710262
2019-12;"Corse";"Gross consumption";0,211232864
2020-01;"Corse";"Gross consumption";0,23681338
2020-02;"Corse";"Gross consumption";0,19548923
2020-03;"Corse";"Gross consumption";0,205636377
2020-04;"Corse";"Gross consumption";0,157065985
2020-05;"Corse";"Gross consumption";0,128828909
2020-06;"Corse";"Gross consumption";0,139521716
2020-07;"Corse";"Gross consumption";0,188597994
2020-08;"Corse";"Gross consumption";0,210331638
2020-09;"Corse";"Gross consumption";0,160856325
2020-10;"Corse";"Gross consumption";0,172189095
2020-11;"Corse";"Gross consumption";0,178841131
2020-12;"Corse";"Gross consumption";0,236543374
2021-01;"Corse";"Gross consumption";0,26615484
2021-02;"Corse";"Gross consumption";0,20527512
2021-03;"Corse";"Gross consumption";0,214777311
2021-04;"Corse";"Gross consumption";0,18582199
2021-05;"Corse";"Gross consumption";0,159335795
2021-06;"Corse";"Gross consumption";0,165871352
2021-07;"Corse";"Gross consumption";0,206331976
2021-08;"Corse";"Gross consumption";0,209757736
2021-09;"Corse";"Gross consumption";0,168516431
2021-10;"Corse";"Gross consumption";0,161250048
2021-11;"Corse";"Gross consumption";0,18654899
2021-12;"Corse";"Gross consumption";0,240521913
2022-01;"Corse";"Gross consumption";0,080707280242
2022-02;"Corse";"Gross consumption";0,209473297822
2022-03;"Corse";"Gross consumption";0,22811230111
2022-04;"Corse";"Gross consumption";0,190274509928
2022-05;"Corse";"Gross consumption";0,160937577872
2022-06;"Corse";"Gross consumption";0,182366677957
2022-07;"Corse";"Gross consumption";0,224766697818
2022-08;"Corse";"Gross consumption";0,219582785949
2022-09;"Corse";"Gross consumption";0,17328269009
2022-10;"Corse";"Gross consumption";0,147278662926
2022-11;"Corse";"Gross consumption";0,161248492072
2022-12;"Corse";"Gross consumption";0,203047807936
2023-01;"Corse";"Gross consumption";0,232447392777
2023-02;"Corse";"Gross consumption";0,211845446042
2023-03;"Corse";"Gross consumption";0,188583487932
2023-04;"Corse";"Gross consumption";0,169275722995
2023-05;"Corse";"Gross consumption";0,158640002941
2023-06;"Corse";"Gross consumption";0,167768983152
2023-07;"Corse";"Gross consumption";0,218433709956
2023-08;"Corse";"Gross consumption";0,213550943011
2023-09;"Corse";"Gross consumption";0,169541503034
2023-10;"Corse";"Gross consumption";0,152277593003
2023-11;"Corse";"Gross consumption";0,166550404962
2023-12;"Corse";"Gross consumption";0,212080884911
2024-01;"Corse";"Gross consumption";0,215949835062
2024-02;"Corse";"Gross consumption";0,192797945968
2024-03;"Corse";"Gross consumption";0,188605305164
2024-04;"Corse";"Gross consumption";0,164915382322
2024-05;"Corse";"Gross consumption";0,158700978998
2024-06;"Corse";"Gross consumption";0,165334319993
2024-07;"Corse";"Gross consumption";0,218467003339
2024-08;"Corse";"Gross consumption";0,234999571888
2024-09;"Corse";"Gross consumption";0,169668044134
2024-10;"Corse";"Gross consumption";0,153821590089
2024-11;"Corse";"Gross consumption";0,166073780198
2024-12;"Corse";"Gross consumption";0,226278994735
2025-01;"Corse";"Gross consumption";0,220874040774
2025-02;"Corse";"Gross consumption";0,188100699078
2025-03;"Corse";"Gross consumption";0,192977827249
2025-04;"Corse";"Gross consumption";0,16641610505
2025-05;"Corse";"Gross consumption";0,155380165651
2025-06;"Corse";"Gross consumption";0,185517618902
2025-07;"Corse";"Gross consumption";0,219522769269
2025-08;"Corse";"Gross consumption";0,219422222548
2025-09;"Corse";"Gross consumption";0,17194097297
2025-10;"Corse";"Gross consumption";0,157644542967
2025-11;"Corse";"Gross consumption";0,177530342601
2025-12;"Corse";"Gross consumption";0,211084045283
2026-01;"Corse";"Gross consumption";0,235887155879
2026-02;"Corse";"Gross consumption";0,18750989128
2026-03;"Corse";"Gross consumption";0,189757026526
2026-04;"Corse";"Gross consumption";0,168565074633
2026-05;"Corse";"Gross consumption";0,161602211873
2026-06;"Corse";"Gross consumption";0,185899999391
2026-07;"Corse";"Gross consumption";0,119798620053
